"<li class=""li4"">池州市贵池区<i>(池州市站前区徽商城1栋)</i></li>",益同商贸,仓库管理员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-3K
"<li class=""li4"">池州市<i>(池州市经济技术开发区双龙路2号)</i></li>",安徽钜芯半导体科技有限公司,污水处理,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,3K-4K
"<li class=""li4"">池州市</li>",芜湖智观房地产营销策划有限公司,置业顾问,学历不限 / 经验不限 / 性别不限 / 18～35岁,招聘10人,5K-10K
"<li class=""li4"">池州市贵池区<i>(池州市站前区义乌小商品市场25#345-349号)</i></li>",池州伟星管材销售有限公司,店面导购,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
"<li class=""li4"">池州市东至县<i>(东至县尧渡镇滨河园小区东入口门面)</i></li>",池州至尚规划建筑设计有限责任公司,电气设计工程师,本科 / 经验不限 / 性别不限 / 20～30岁,招聘1人,薪资面议
"<li class=""li4"">池州市贵池区<i>(池州市长江南路290号商会大厦20楼)</i></li>",池州市银龙矿业集团有限公司,董事长助理,本科 / 经验3年以上 / 性别女 / 25～30岁,招聘1人,薪资面议
"<li class=""li4"">池州市贵池区<i>(池州市站前区南阳路英伦天地6号楼)</i></li>",环球车享池州汽车租赁有限公司,市场营销经理/主管,大专 / 经验1年以上 / 性别不限 / 25～40岁,招聘2人,薪资面议
,,,,,
"<li class=""li4"">池州市<i>(池州市长江南路290号商会大厦20楼)</i></li>",池州市银龙矿业集团有限公司,烧窑工,中专 / 经验1年以上 / 性别男 / 25～55岁,招聘3人,面议
"<li class=""li4"">池州市贵池区<i>(池州市杏花村农产品批发市场2号楼113室)</i></li>",池州龙兴商贸,业务员,学历不限 / 经验不限 / 性别不限 / 18～40岁,招聘1人,2K-3K
,,,,,
,,,,,
"<li class=""li4"">池州市贵池区<i>(池州市站前区义乌小商品市场25#345-349号)</i></li>",池州伟星管材销售有限公司,业务员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,薪资面议
"<li class=""li4"">池州市贵池区<i>(池州市站前区南阳路英伦天地6号楼)</i></li>",环球车享池州汽车租赁有限公司,运营专员,中专 / 经验1年以上 / 性别不限 / 20～45岁,招聘3人,2K-3K
"<li class=""li4"">池州市贵池区<i>(池州市站前区义乌小商品市场25#345-349号)</i></li>",池州伟星管材销售有限公司,售后服务专员,学历不限 / 经验不限 / 性别男 / 年龄不限,招聘1人,薪资面议
,,,,,
"<li class=""li4"">池州市贵池区<i>(青峰花园17幢115#(邮政储蓄银行对面)）)</i></li>",池州市我爱我家房产经纪有限公司,一手房置业顾问,高中 / 经验不限 / 性别不限 / 22～35岁,招聘若干人,面议
,,,,,
"<li class=""li4"">池州市<i>(青峰花园17幢115#(邮政储蓄银行对面)）)</i></li>",池州市我爱我家房产经纪有限公司,门店经理,中专 / 经验2年以上 / 性别不限 / 年龄不限,招聘10人,面议
,,,,,
"<li class=""li4"">池州市<i>(池州市贵池区通港路89号第28栋)</i></li>",池州巨成电子科技有限公司,品管员,中专 / 经验1年以上 / 性别不限 / 18～30岁,招聘3人,薪资面议
"<li class=""li4"">池州市<i>(池州市贵池区通港路89号第28栋)</i></li>",池州巨成电子科技有限公司,技术员,中专 / 经验1年以上 / 性别不限 / 25～35岁,招聘2人,薪资面议
"<li class=""li4"">池州市<i>(池州市贵池区通港路89号第28栋)</i></li>",池州巨成电子科技有限公司,工程文员,大专 / 经验1年以上 / 性别女 / 18～30岁,招聘1人,薪资面议
,,,,,
"<li class=""li4"">池州市贵池区</li>",池州妍宝电子商务有限公司,网络销售,学历不限 / 经验不限 / 性别不限 / 18～25岁,招聘200人,2K-60K
"<li class=""li4"">池州市贵池区</li>",池州妍宝电子商务有限公司,销售代表,学历不限 / 经验不限 / 性别不限 / 18～24岁,招聘50人,2K-60K
"<li class=""li4"">池州市贵池区</li>",安徽川上中央厨房设备有限公司,氩弧焊工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
"<li class=""li4"">池州市贵池区</li>",安徽川上中央厨房设备有限公司,普工,学历不限 / 经验不限 / 性别男 / 40岁以下,招聘若干人,薪资面议
"<li class=""li4"">池州市贵池区</li>",池州妍宝电子商务有限公司,人事专员,大专 / 经验1年以上 / 性别女 / 18～22岁,招聘2人,2K-6K
"<li class=""li4"">池州市贵池区</li>",池州妍宝电子商务有限公司,高薪网络销售代表,学历不限 / 经验不限 / 性别不限 / 18～24岁,招聘20人,2K-60K
"<li class=""li4"">池州市贵池区<i>(池州市站前区白沙小区)</i></li>",池州宏腾汽车销售有限公司,销售代表,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
"<li class=""li4"">池州市贵池区<i>(池州市站前区白沙小区)</i></li>",池州宏腾汽车销售有限公司,文员,中专 / 经验应届毕业生 / 性别女 / 年龄不限,招聘2人,2K-3K
"<li class=""li4"">池州市<i>(池州市贵池区通港路89号第28栋)</i></li>",池州巨成电子科技有限公司,操作工,学历不限 / 经验不限 / 性别不限 / 18～30岁,招聘若干人,4K-5K
"<li class=""li4"">池州市贵池区</li>",池州妍宝电子商务有限公司,高薪招销售精英,大专 / 经验2年以上 / 性别不限 / 18～25岁,招聘20人,3K-60K
"<li class=""li4"">池州市贵池区</li>",安徽川上中央厨房设备有限公司,销售助理,大专 / 经验不限 / 性别女 / 35岁以下,招聘2人,薪资面议
"<li class=""li4"">池州市贵池区</li>",安徽川上中央厨房设备有限公司,电气工程师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,薪资面议
"<li class=""li4"">池州市<i>(青峰花园17幢115#(邮政储蓄银行对面)）)</i></li>",池州市我爱我家房产经纪有限公司,置业顾问,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘20人,面议
,,,,,
"<li class=""li4"">池州市贵池区<i>(池州经济技术开发区凤金光大道88号，安芯电子科技有限公司（20路公交至富安产业园站下）)</i></li>",安徽芯旭半导体有限公司,工艺工程师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘3人,面议
"<li class=""li4"">池州市贵池区</li>",安徽星汉检测技术有限责任公司,销售内勤,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,2K-3K
"<li class=""li4"">池州市贵池区</li>",安徽星汉检测技术有限责任公司,质量负责人,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,薪资面议
"<li class=""li4"">池州市贵池区</li>",安徽星汉检测技术有限责任公司,行政文员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,2K-3K
"<li class=""li4"">池州市<i>(池州市九华山大道440号)</i></li>",大金中央空调池州专业店,业务员,初中 / 经验不限 / 性别不限 / 22～40岁,招聘10人,面议
"<li class=""li4"">池州市<i>(池州市(开发区金科路27号金马石业院内百世快递))</i></li>",池州市拉钩供应链管理有限公司,分拣工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-5K
"<li class=""li4"">池州市<i>(池州市长江南路290号商会大厦20楼)</i></li>",池州市银龙矿业集团有限公司,中控操作员,中专 / 经验1年以上 / 性别男 / 25～55岁,招聘若干人,面议
"<li class=""li4"">池州市贵池区<i>(安徽池州牛头山前江工业园)</i></li>",安徽友进冠华新材科技股份有限公司,普工,学历不限 / 经验2年以上 / 性别男 / 25～45岁,招聘8人,面议
,,,,,
"<li class=""li4"">池州市贵池区<i>(安徽池州牛头山前江工业园)</i></li>",安徽友进冠华新材科技股份有限公司,会计,本科 / 经验2年以上 / 性别不限 / 25～35岁,招聘2人,面议
"<li class=""li4"">池州市贵池区<i>(安徽池州牛头山前江工业园)</i></li>",安徽友进冠华新材科技股份有限公司,主控技术员,学历不限 / 经验不限 / 性别男 / 35岁以下,招聘4人,5K-6K
"<li class=""li4"">池州市<i>(安徽池州牛头山前江工业园)</i></li>",安徽友进冠华新材科技股份有限公司,CAD测绘员,学历不限 / 经验不限 / 性别男 / 50岁以下,招聘2人,薪资面议
,,,,,
"<li class=""li4"">池州市<i>(安徽池州牛头山前江工业园金源西路)</i></li>",安徽友进冠华新材科技股份有限公司,电焊工,学历不限 / 经验3年以上 / 性别男 / 25～45岁,招聘6人,5K-7K
"<li class=""li4"">池州市<i>(安徽池州牛头山前江工业园)</i></li>",安徽友进冠华新材科技股份有限公司,维修电工,学历不限 / 经验3年以上 / 性别不限 / 28～45岁,招聘4人,5K-7K
"<li class=""li4"">池州市贵池区<i>(安徽池州牛头山前江工业园)</i></li>",安徽友进冠华新材科技股份有限公司,调度员,大专 / 经验不限 / 性别不限 / 35岁以下,招聘1人,4K-5K
"<li class=""li4"">池州市贵池区</li>",安徽星汉检测技术有限责任公司,技术负责人,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,薪资面议
"<li class=""li4"">池州市贵池区<i>(安徽省池州市清溪大道223#)</i></li>",安徽上恒电气成套设备有限公司,高薪招聘电焊工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
"<li class=""li4"">池州市贵池区</li>",绿地集团池州置业有限公司,行政文秘,大专 / 经验2年以上 / 性别不限 / 22～32岁,招聘2人,5K-7K
"<li class=""li4"">池州市<i>(安徽池州牛头山前江工业园)</i></li>",安徽友进冠华新材科技股份有限公司,维修钳工,学历不限 / 经验3年以上 / 性别不限 / 35～50岁,招聘4人,面议
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,导医,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘4人,2K-6K
"<li class=""li4"">池州市贵池区<i>(池州市贵池区金鼎大厦14层1405室)</i></li>",哈尼宝贝母婴店,高薪诚聘店长提成分红五险,学历不限 / 经验1年以上 / 性别女 / 23～43岁,招聘2人,3K-6K
"<li class=""li4"">池州市<i>(池州市(开发区金科路27号金马石业院内百世快递))</i></li>",池州市拉钩供应链管理有限公司,客服人员,学历不限 / 经验不限 / 性别女 / 年龄不限,招聘3人,2K-2K
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,行政文员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,3K-4K
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,收银,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘4人,3K-4K
"<li class=""li4"">池州市贵池区<i>(长江南路兴惠广场65号)</i></li>",老铜匠卫浴,销售经理,学历不限 / 经验不限 / 性别不限 / 20～40岁,招聘2人,2K-6K
,,,,,
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,美容师学徒,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘10人,2K-3K
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,客服人员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘6人,薪资面议
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,护发师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘4人,2K-3K
"<li class=""li4"">池州市<i>(池州市长江南路290号商会大厦20楼)</i></li>",池州市银龙矿业集团有限公司,挖掘机司机,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,6K-8K
"<li class=""li4"">池州市<i>(池州市经济技术开发区滨江大道江口水厂东侧200米)</i></li>",福泰动力有限公司,审计专员,本科 / 经验2年以上 / 性别不限 / 年龄不限,招聘1人,面议
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,美容师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘8人,3K-8K
"<li class=""li4"">池州市<i>(池州市甲地国际商贸城风情街1号楼4楼)</i></li>",尚好大药房连锁有限公司,营业员(中药学专业),高中 / 经验2年以上 / 性别女 / 25～45岁,招聘6人,面议
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,美体师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘6人,4K-6K
"<li class=""li4"">池州市贵池区<i>(翠柏路莫泰酒店三楼)</i></li>",龙美美容中心,烧饭阿姨,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-3K
"<li class=""li4"">池州市贵池区<i>(池州市贵池区梅龙经济技术开发区(k1线东盾木业站下）)</i></li>",安徽丰林木业有限公司,销售外勤,高中 / 经验不限 / 性别不限 / 18～40岁,招聘1人,薪资面议
"<li class=""li4"">池州市,池州市<i>(安徽省池州市贵区梅龙街道郭港村)</i></li>",安徽丰林木业有限公司,机修,中专 / 经验2年以上 / 性别不限 / 25～36岁,招聘3人,薪资面议
"<li class=""li4"">池州市<i>(池州市梅龙街道郭港村)</i></li>",安徽丰林木业有限公司,操作工,高中 / 经验2年以上 / 性别不限 / 18岁以上,招聘5人,薪资面议
"<li class=""li4"">池州市<i>(池州市长江南路290号商会大厦20楼)</i></li>",池州市银龙矿业集团有限公司,货运驾驶员,初中 / 经验5年以上 / 性别男 / 25～55岁,招聘若干人,面议
"<li class=""li4"">池州市贵池区<i>(池州市贵池区梅龙经济技术开发区(k1线东盾木业站下）)</i></li>",安徽丰林木业有限公司,检验员,高中 / 经验不限 / 性别不限 / 40岁以下,招聘1人,薪资面议
"<li class=""li4"">池州市贵池区<i>(池州市贵池区梅龙经济技术开发区(k1线东盾木业站下）)</i></li>",安徽丰林木业有限公司,保安,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,薪资面议
,,,,,
"<li class=""li4"">合肥市,池州市<i>(安徽池州市中央广场2号楼2007室)</i></li>",安徽成文财务管理咨询有限公司,审计项目经理,大专 / 经验3年以上 / 性别不限 / 年龄不限,招聘3人,面议
